Epoch,Loss_u,Loss_pde,Loss_l1,Loss_tot,p0,p1,p2,p3,p4,p5,p6
     0,1.3688e-01,9.8290e-04,7.4879e+00,1.3688e-01, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     1,1.2973e-01,5.6190e-04,7.4879e+00,1.2973e-01, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     2,1.1825e-01,7.1052e-04,7.4879e+00,1.1825e-01, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     3,9.8827e-02,4.4768e-03,7.4879e+00,9.8827e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     4,7.2141e-02,2.3201e-02,7.4879e+00,7.2141e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     5,5.1905e-02,9.3782e-02,7.4879e+00,5.1905e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     6,7.0795e-02,3.2062e-01,7.4879e+00,7.0795e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     7,5.9893e-02,4.0380e-01,7.4879e+00,5.9893e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     8,4.6930e-02,3.5403e-01,7.4879e+00,4.6930e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     9,4.7131e-02,2.6793e-01,7.4879e+00,4.7131e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    10,5.2406e-02,2.0588e-01,7.4879e+00,5.2406e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    11,5.5594e-02,1.7650e-01,7.4879e+00,5.5594e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    12,5.5064e-02,1.7285e-01,7.4879e+00,5.5064e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    13,5.1589e-02,1.8999e-01,7.4879e+00,5.1589e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    14,4.6819e-02,2.2592e-01,7.4879e+00,4.6819e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    15,4.2962e-02,2.7700e-01,7.4879e+00,4.2962e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    16,4.2062e-02,3.3027e-01,7.4879e+00,4.2062e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    17,4.3937e-02,3.5944e-01,7.4879e+00,4.3937e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    18,4.5176e-02,3.4340e-01,7.4879e+00,4.5176e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    19,4.3582e-02,2.9292e-01,7.4879e+00,4.3582e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    20,4.1120e-02,2.3600e-01,7.4879e+00,4.1120e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    21,4.0088e-02,1.9203e-01,7.4879e+00,4.0088e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    22,4.0366e-02,1.6747e-01,7.4879e+00,4.0366e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    23,4.0572e-02,1.6212e-01,7.4879e+00,4.0572e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    24,3.9807e-02,1.7479e-01,7.4879e+00,3.9807e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    25,3.8194e-02,2.0525e-01,7.4879e+00,3.8194e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    26,3.6592e-02,2.5252e-01,7.4879e+00,3.6592e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    27,3.5856e-02,3.1030e-01,7.4879e+00,3.5856e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    28,3.5889e-02,3.6218e-01,7.4879e+00,3.5889e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    29,3.5542e-02,3.8659e-01,7.4879e+00,3.5542e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    30,3.4127e-02,3.7333e-01,7.4879e+00,3.4127e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    31,3.2387e-02,3.3165e-01,7.4879e+00,3.2387e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    32,3.1347e-02,2.8048e-01,7.4879e+00,3.1347e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    33,3.1007e-02,2.3612e-01,7.4879e+00,3.1007e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    34,3.0609e-02,2.0803e-01,7.4879e+00,3.0609e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    35,2.9684e-02,2.0085e-01,7.4879e+00,2.9684e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    36,2.8374e-02,2.1815e-01,7.4879e+00,2.8374e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    37,2.7024e-02,2.6284e-01,7.4879e+00,2.7024e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    38,2.6082e-02,3.2920e-01,7.4879e+00,2.6082e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    39,2.5703e-02,3.8781e-01,7.4879e+00,2.5703e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    40,2.4910e-02,3.9541e-01,7.4879e+00,2.4910e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    41,2.3603e-02,3.5160e-01,7.4879e+00,2.3603e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    42,2.2695e-02,2.9839e-01,7.4879e+00,2.2695e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    43,2.2064e-02,2.6896e-01,7.4879e+00,2.2064e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    44,2.1552e-02,2.6776e-01,7.4879e+00,2.1552e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    45,2.0392e-02,2.8902e-01,7.4879e+00,2.0392e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    46,1.9437e-02,3.3526e-01,7.4879e+00,1.9437e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    47,1.8699e-02,3.9825e-01,7.4879e+00,1.8699e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    48,1.7981e-02,4.2197e-01,7.4879e+00,1.7981e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    49,1.6716e-02,3.8357e-01,7.4879e+00,1.6716e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    50,1.5837e-02,3.4359e-01,7.4879e+00,1.5837e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    51,1.5120e-02,3.4283e-01,7.4879e+00,1.5120e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    52,1.3723e-02,4.0008e-01,7.4879e+00,1.3723e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    53,1.2698e-02,4.9371e-01,7.4879e+00,1.2698e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    54,1.1482e-02,5.2723e-01,7.4879e+00,1.1482e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    55,1.0079e-02,4.8739e-01,7.4879e+00,1.0079e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    56,9.1473e-03,4.9873e-01,7.4879e+00,9.1473e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    57,7.8684e-03,6.1754e-01,7.4879e+00,7.8684e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    58,7.3777e-03,7.2456e-01,7.4879e+00,7.3777e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    59,9.7372e-03,6.7096e-01,7.4879e+00,9.7372e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    60,1.5463e-02,8.3544e-01,7.4879e+00,1.5463e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    61,7.7685e-03,8.4943e-01,7.4879e+00,7.7685e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    62,8.8675e-03,8.1516e-01,7.4879e+00,8.8675e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    63,8.3498e-03,8.7467e-01,7.4879e+00,8.3498e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    64,7.0721e-03,9.0309e-01,7.4879e+00,7.0721e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    65,7.0475e-03,8.7085e-01,7.4879e+00,7.0475e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    66,7.0584e-03,8.5482e-01,7.4879e+00,7.0584e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    67,5.7758e-03,8.5664e-01,7.4879e+00,5.7758e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    68,7.3028e-03,8.4123e-01,7.4879e+00,7.3028e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    69,5.0264e-03,8.2395e-01,7.4879e+00,5.0264e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    70,6.8744e-03,8.3340e-01,7.4879e+00,6.8744e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    71,5.0655e-03,8.2691e-01,7.4879e+00,5.0655e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    72,5.6542e-03,7.9147e-01,7.4879e+00,5.6542e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    73,5.4385e-03,7.6637e-01,7.4879e+00,5.4385e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    74,4.4206e-03,7.8498e-01,7.4879e+00,4.4206e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    75,5.3427e-03,8.2177e-01,7.4879e+00,5.3427e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    76,3.9209e-03,8.1147e-01,7.4879e+00,3.9209e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    77,4.7076e-03,7.7701e-01,7.4879e+00,4.7076e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    78,3.9412e-03,7.7452e-01,7.4879e+00,3.9412e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    79,4.0643e-03,8.1325e-01,7.4879e+00,4.0643e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    80,3.9947e-03,8.3821e-01,7.4879e+00,3.9947e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    81,3.7056e-03,8.2307e-01,7.4879e+00,3.7056e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    82,3.9621e-03,8.1257e-01,7.4879e+00,3.9621e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    83,3.4793e-03,8.2681e-01,7.4879e+00,3.4793e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    84,3.8600e-03,8.4088e-01,7.4879e+00,3.8600e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    85,3.2752e-03,8.3565e-01,7.4879e+00,3.2752e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    86,3.6639e-03,8.3695e-01,7.4879e+00,3.6639e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    87,3.1173e-03,8.4662e-01,7.4879e+00,3.1173e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    88,3.3989e-03,8.4244e-01,7.4879e+00,3.3989e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    89,3.0242e-03,8.2733e-01,7.4879e+00,3.0242e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    90,3.1380e-03,8.3396e-01,7.4879e+00,3.1380e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    91,2.9613e-03,8.5693e-01,7.4879e+00,2.9613e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    92,2.9386e-03,8.6140e-01,7.4879e+00,2.9386e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    93,2.9036e-03,8.4497e-01,7.4879e+00,2.9036e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    94,2.7862e-03,8.4455e-01,7.4879e+00,2.7862e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    95,2.8383e-03,8.6772e-01,7.4879e+00,2.8383e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    96,2.6617e-03,8.8401e-01,7.4879e+00,2.6617e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    97,2.7490e-03,8.8221e-01,7.4879e+00,2.7490e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    98,2.5655e-03,8.8385e-01,7.4879e+00,2.5655e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    99,2.6343e-03,8.9594e-01,7.4879e+00,2.6343e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   100,2.4917e-03,9.0291e-01,7.4879e+00,2.4917e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   101,2.5166e-03,9.0718e-01,7.4879e+00,2.5166e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   102,2.4235e-03,9.1803e-01,7.4879e+00,2.4235e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   103,2.4154e-03,9.2193e-01,7.4879e+00,2.4154e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   104,2.3537e-03,9.1245e-01,7.4879e+00,2.3537e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   105,2.3287e-03,9.1135e-01,7.4879e+00,2.3287e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   106,2.2812e-03,9.2102e-01,7.4879e+00,2.2812e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   107,2.2505e-03,9.1788e-01,7.4879e+00,2.2505e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   108,2.2098e-03,9.0517e-01,7.4879e+00,2.2098e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   109,2.1781e-03,9.0122e-01,7.4879e+00,2.1781e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   110,2.1424e-03,8.9983e-01,7.4879e+00,2.1424e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   111,2.1128e-03,8.9454e-01,7.4879e+00,2.1128e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   112,2.0805e-03,8.9305e-01,7.4879e+00,2.0805e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   113,2.0538e-03,8.9021e-01,7.4879e+00,2.0538e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   114,2.0232e-03,8.8214e-01,7.4879e+00,2.0232e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   115,1.9985e-03,8.8331e-01,7.4879e+00,1.9985e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   116,1.9676e-03,8.9180e-01,7.4879e+00,1.9676e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   117,1.9454e-03,8.9100e-01,7.4879e+00,1.9454e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   118,1.9118e-03,8.8841e-01,7.4879e+00,1.9118e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   119,1.8947e-03,8.9538e-01,7.4879e+00,1.8947e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   120,1.8584e-03,9.0244e-01,7.4879e+00,1.8584e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   121,1.8462e-03,9.0713e-01,7.4879e+00,1.8462e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   122,1.8106e-03,9.1241e-01,7.4879e+00,1.8106e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   123,1.8000e-03,9.1345e-01,7.4879e+00,1.8000e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   124,1.7678e-03,9.1802e-01,7.4879e+00,1.7678e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   125,1.7568e-03,9.2755e-01,7.4879e+00,1.7568e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   126,1.7277e-03,9.2654e-01,7.4879e+00,1.7277e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   127,1.7139e-03,9.2392e-01,7.4879e+00,1.7139e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   128,1.6902e-03,9.2926e-01,7.4879e+00,1.6902e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   129,1.6712e-03,9.2952e-01,7.4879e+00,1.6712e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   130,1.6530e-03,9.2714e-01,7.4879e+00,1.6530e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   131,1.6312e-03,9.2651e-01,7.4879e+00,1.6312e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   132,1.6165e-03,9.2387e-01,7.4879e+00,1.6165e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   133,1.5936e-03,9.2456e-01,7.4879e+00,1.5936e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   134,1.5801e-03,9.2372e-01,7.4879e+00,1.5801e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   135,1.5596e-03,9.2066e-01,7.4879e+00,1.5596e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   136,1.5440e-03,9.2179e-01,7.4879e+00,1.5440e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   137,1.5268e-03,9.2085e-01,7.4879e+00,1.5268e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   138,1.5091e-03,9.2192e-01,7.4879e+00,1.5091e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   139,1.4948e-03,9.2382e-01,7.4879e+00,1.4948e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   140,1.4766e-03,9.2145e-01,7.4879e+00,1.4766e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   141,1.4622e-03,9.2474e-01,7.4879e+00,1.4622e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   142,1.4459e-03,9.2714e-01,7.4879e+00,1.4459e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   143,1.4300e-03,9.2678e-01,7.4879e+00,1.4300e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   144,1.4161e-03,9.2741e-01,7.4879e+00,1.4161e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   145,1.3995e-03,9.2887e-01,7.4879e+00,1.3995e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
