Epoch,Loss_u,Loss_pde,Loss_l1,Loss_tot,p0,p1,p2,p3,p4,p5,p6
     0,1.3811e-01,9.8231e-04,7.4879e+00,1.3811e-01, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     1,1.3095e-01,5.6133e-04,7.4879e+00,1.3095e-01, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     2,1.1944e-01,7.1459e-04,7.4879e+00,1.1944e-01, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     3,9.9987e-02,4.4931e-03,7.4879e+00,9.9987e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     4,7.3261e-02,2.3212e-02,7.4879e+00,7.3261e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     5,5.3010e-02,9.3386e-02,7.4879e+00,5.3010e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     6,7.2091e-02,3.1724e-01,7.4879e+00,7.2091e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     7,6.1017e-02,3.9941e-01,7.4879e+00,6.1017e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     8,4.7884e-02,3.5197e-01,7.4879e+00,4.7884e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     9,4.8028e-02,2.6851e-01,7.4879e+00,4.8028e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    10,5.3313e-02,2.0809e-01,7.4879e+00,5.3313e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    11,5.6511e-02,1.7972e-01,7.4879e+00,5.6511e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    12,5.5961e-02,1.7696e-01,7.4879e+00,5.5961e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    13,5.2444e-02,1.9513e-01,7.4879e+00,5.2444e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    14,4.7642e-02,2.3222e-01,7.4879e+00,4.7642e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    15,4.3791e-02,2.8421e-01,7.4879e+00,4.3791e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    16,4.2929e-02,3.3730e-01,7.4879e+00,4.2929e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    17,4.4794e-02,3.6460e-01,7.4879e+00,4.4794e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    18,4.5939e-02,3.4606e-01,7.4879e+00,4.5939e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    19,4.4275e-02,2.9399e-01,7.4879e+00,4.4275e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    20,4.1844e-02,2.3662e-01,7.4879e+00,4.1844e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    21,4.0892e-02,1.9286e-01,7.4879e+00,4.0892e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    22,4.1211e-02,1.6880e-01,7.4879e+00,4.1211e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    23,4.1389e-02,1.6409e-01,7.4879e+00,4.1389e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    24,4.0551e-02,1.7758e-01,7.4879e+00,4.0551e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    25,3.8868e-02,2.0900e-01,7.4879e+00,3.8868e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    26,3.7243e-02,2.5731e-01,7.4879e+00,3.7243e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    27,3.6543e-02,3.1583e-01,7.4879e+00,3.6543e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    28,3.6619e-02,3.6777e-01,7.4879e+00,3.6619e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    29,3.6255e-02,3.9153e-01,7.4879e+00,3.6255e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    30,3.4782e-02,3.7748e-01,7.4879e+00,3.4782e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    31,3.3008e-02,3.3529e-01,7.4879e+00,3.3008e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    32,3.1971e-02,2.8387e-01,7.4879e+00,3.1971e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    33,3.1632e-02,2.3937e-01,7.4879e+00,3.1632e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    34,3.1203e-02,2.1127e-01,7.4879e+00,3.1203e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    35,3.0227e-02,2.0440e-01,7.4879e+00,3.0227e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    36,2.8880e-02,2.2257e-01,7.4879e+00,2.8880e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    37,2.7513e-02,2.6883e-01,7.4879e+00,2.7513e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    38,2.6553e-02,3.3697e-01,7.4879e+00,2.6553e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    39,2.6124e-02,3.9577e-01,7.4879e+00,2.6124e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    40,2.5243e-02,4.0098e-01,7.4879e+00,2.5243e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    41,2.3879e-02,3.5419e-01,7.4879e+00,2.3879e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    42,2.2958e-02,2.9955e-01,7.4879e+00,2.2958e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    43,2.2286e-02,2.7095e-01,7.4879e+00,2.2286e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    44,2.1671e-02,2.7255e-01,7.4879e+00,2.1671e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    45,2.0403e-02,2.9784e-01,7.4879e+00,2.0403e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    46,1.9441e-02,3.4803e-01,7.4879e+00,1.9441e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    47,1.8672e-02,4.1126e-01,7.4879e+00,1.8672e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    48,1.7803e-02,4.2698e-01,7.4879e+00,1.7803e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    49,1.6510e-02,3.8173e-01,7.4879e+00,1.6510e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    50,1.5687e-02,3.4469e-01,7.4879e+00,1.5687e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    51,1.4775e-02,3.5690e-01,7.4879e+00,1.4775e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    52,1.3397e-02,4.3170e-01,7.4879e+00,1.3397e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    53,1.2608e-02,5.2531e-01,7.4879e+00,1.2608e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    54,1.1252e-02,5.3558e-01,7.4879e+00,1.1252e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    55,1.0249e-02,4.8926e-01,7.4879e+00,1.0249e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    56,9.4444e-03,5.4378e-01,7.4879e+00,9.4444e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    57,8.9736e-03,6.5864e-01,7.4879e+00,8.9736e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    58,8.7373e-03,7.5274e-01,7.4879e+00,8.7373e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    59,8.0168e-03,6.8054e-01,7.4879e+00,8.0168e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    60,5.8913e-03,8.0200e-01,7.4879e+00,5.8913e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    61,5.6672e-03,9.1041e-01,7.4879e+00,5.6672e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    62,6.0145e-03,8.4965e-01,7.4879e+00,6.0145e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    63,6.2413e-03,9.3543e-01,7.4879e+00,6.2413e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    64,5.3344e-03,1.0302e+00,7.4879e+00,5.3344e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    65,5.0182e-03,9.5501e-01,7.4879e+00,5.0182e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    66,5.8255e-03,9.3981e-01,7.4879e+00,5.8255e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    67,5.1628e-03,1.0026e+00,7.4879e+00,5.1628e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    68,4.8497e-03,9.8122e-01,7.4879e+00,4.8497e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    69,5.2819e-03,8.9288e-01,7.4879e+00,5.2819e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    70,4.6428e-03,8.7906e-01,7.4879e+00,4.6428e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    71,4.6252e-03,9.0552e-01,7.4879e+00,4.6252e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    72,4.5730e-03,8.5176e-01,7.4879e+00,4.5730e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    73,4.1696e-03,8.0247e-01,7.4879e+00,4.1696e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    74,4.1647e-03,8.2729e-01,7.4879e+00,4.1647e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    75,3.9999e-03,8.1930e-01,7.4879e+00,3.9999e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    76,3.7642e-03,7.6953e-01,7.4879e+00,3.7642e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    77,3.7527e-03,7.9163e-01,7.4879e+00,3.7527e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    78,3.6532e-03,8.3218e-01,7.4879e+00,3.6532e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    79,3.4215e-03,7.8852e-01,7.4879e+00,3.4215e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    80,3.5269e-03,7.7717e-01,7.4879e+00,3.5269e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    81,3.3409e-03,8.4118e-01,7.4879e+00,3.3409e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    82,3.2041e-03,8.4295e-01,7.4879e+00,3.2041e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    83,3.2667e-03,8.1072e-01,7.4879e+00,3.2667e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    84,3.0709e-03,8.4782e-01,7.4879e+00,3.0709e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    85,2.9944e-03,8.7362e-01,7.4879e+00,2.9944e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    86,2.9849e-03,8.5189e-01,7.4879e+00,2.9849e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    87,2.8406e-03,8.7363e-01,7.4879e+00,2.8406e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    88,2.8092e-03,9.0131e-01,7.4879e+00,2.8092e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    89,2.7437e-03,8.7483e-01,7.4879e+00,2.7437e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    90,2.6806e-03,8.8386e-01,7.4879e+00,2.6806e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    91,2.6486e-03,9.2617e-01,7.4879e+00,2.6486e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    92,2.5645e-03,9.0365e-01,7.4879e+00,2.5645e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    93,2.5542e-03,8.8803e-01,7.4879e+00,2.5542e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    94,2.4908e-03,9.2711e-01,7.4879e+00,2.4908e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    95,2.4218e-03,9.2099e-01,7.4879e+00,2.4218e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    96,2.4137e-03,9.0216e-01,7.4879e+00,2.4137e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    97,2.3540e-03,9.2894e-01,7.4879e+00,2.3540e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    98,2.2834e-03,9.1766e-01,7.4879e+00,2.2834e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    99,2.2765e-03,9.0638e-01,7.4879e+00,2.2765e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   100,2.2397e-03,9.3498e-01,7.4879e+00,2.2397e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   101,2.1743e-03,9.1196e-01,7.4879e+00,2.1743e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   102,2.1490e-03,9.0349e-01,7.4879e+00,2.1490e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   103,2.1304e-03,9.2756e-01,7.4879e+00,2.1304e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   104,2.0935e-03,9.0523e-01,7.4879e+00,2.0935e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   105,2.0570e-03,9.0684e-01,7.4879e+00,2.0570e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   106,2.0270e-03,9.1002e-01,7.4879e+00,2.0270e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   107,1.9917e-03,9.0006e-01,7.4879e+00,1.9917e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   108,1.9617e-03,9.1025e-01,7.4879e+00,1.9617e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   109,1.9432e-03,9.0163e-01,7.4879e+00,1.9432e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   110,1.9201e-03,9.0269e-01,7.4879e+00,1.9201e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   111,1.8846e-03,9.0989e-01,7.4879e+00,1.8846e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   112,1.8467e-03,9.1205e-01,7.4879e+00,1.8467e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   113,1.8209e-03,9.0847e-01,7.4879e+00,1.8209e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   114,1.8014e-03,9.2153e-01,7.4879e+00,1.8014e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   115,1.7823e-03,9.2142e-01,7.4879e+00,1.7823e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   116,1.7580e-03,9.2774e-01,7.4879e+00,1.7580e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   117,1.7351e-03,9.3197e-01,7.4879e+00,1.7351e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   118,1.7165e-03,9.3097e-01,7.4879e+00,1.7165e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   119,1.7057e-03,9.4900e-01,7.4879e+00,1.7057e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   120,1.7046e-03,9.2643e-01,7.4879e+00,1.7046e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   121,1.7229e-03,9.6030e-01,7.4879e+00,1.7229e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   122,1.7863e-03,9.1804e-01,7.4879e+00,1.7863e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   123,1.9534e-03,9.7885e-01,7.4879e+00,1.9534e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   124,2.3021e-03,8.8820e-01,7.4879e+00,2.3021e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   125,2.8263e-03,1.0030e+00,7.4879e+00,2.8263e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   126,3.0274e-03,8.6462e-01,7.4879e+00,3.0274e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   127,2.4573e-03,9.5266e-01,7.4879e+00,2.4573e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   128,1.8123e-03,9.0896e-01,7.4879e+00,1.8123e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   129,2.0136e-03,8.5739e-01,7.4879e+00,2.0136e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   130,2.1824e-03,9.4710e-01,7.4879e+00,2.1824e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   131,1.7419e-03,8.7343e-01,7.4879e+00,1.7419e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   132,1.7745e-03,8.7364e-01,7.4879e+00,1.7745e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   133,2.0882e-03,9.5592e-01,7.4879e+00,2.0882e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   134,1.7144e-03,8.7688e-01,7.4879e+00,1.7144e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   135,1.4572e-03,9.0915e-01,7.4879e+00,1.4572e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   136,1.7982e-03,9.6752e-01,7.4879e+00,1.7982e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   137,1.8359e-03,8.9705e-01,7.4879e+00,1.8359e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   138,1.5227e-03,9.4861e-01,7.4879e+00,1.5227e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   139,1.5285e-03,9.6055e-01,7.4879e+00,1.5285e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   140,1.6610e-03,9.1429e-01,7.4879e+00,1.6610e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   141,1.5016e-03,9.6455e-01,7.4879e+00,1.5016e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   142,1.4002e-03,9.4081e-01,7.4879e+00,1.4002e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   143,1.5537e-03,9.1924e-01,7.4879e+00,1.5537e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   144,1.5445e-03,9.5951e-01,7.4879e+00,1.5445e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   145,1.3524e-03,9.2365e-01,7.4879e+00,1.3524e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
