Epoch,Loss_u,Loss_pde,Loss_l1,Loss_tot,p0,p1,p2,p3,p4,p5,p6
     0,1.3850e-01,9.8284e-04,7.4879e+00,1.3850e-01, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     1,1.3133e-01,5.6220e-04,7.4879e+00,1.3133e-01, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     2,1.1978e-01,7.0883e-04,7.4879e+00,1.1978e-01, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     3,1.0023e-01,4.4577e-03,7.4879e+00,1.0023e-01, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     4,7.3283e-02,2.3085e-02,7.4879e+00,7.3283e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     5,5.2488e-02,9.3008e-02,7.4879e+00,5.2488e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     6,7.1385e-02,3.1768e-01,7.4879e+00,7.1385e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     7,6.0773e-02,4.0163e-01,7.4879e+00,6.0773e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     8,4.7507e-02,3.5313e-01,7.4879e+00,4.7507e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
     9,4.7483e-02,2.6751e-01,7.4879e+00,4.7483e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    10,5.2763e-02,2.0525e-01,7.4879e+00,5.2763e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    11,5.6025e-02,1.7545e-01,7.4879e+00,5.6025e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    12,5.5532e-02,1.7126e-01,7.4879e+00,5.5532e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    13,5.2037e-02,1.8767e-01,7.4879e+00,5.2037e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    14,4.7210e-02,2.2260e-01,7.4879e+00,4.7210e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    15,4.3299e-02,2.7240e-01,7.4879e+00,4.3299e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    16,4.2393e-02,3.2438e-01,7.4879e+00,4.2393e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    17,4.4314e-02,3.5303e-01,7.4879e+00,4.4314e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    18,4.5583e-02,3.3799e-01,7.4879e+00,4.5583e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    19,4.3960e-02,2.8960e-01,7.4879e+00,4.3960e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    20,4.1459e-02,2.3469e-01,7.4879e+00,4.1459e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    21,4.0424e-02,1.9206e-01,7.4879e+00,4.0424e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    22,4.0722e-02,1.6821e-01,7.4879e+00,4.0722e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    23,4.0940e-02,1.6313e-01,7.4879e+00,4.0940e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    24,4.0169e-02,1.7573e-01,7.4879e+00,4.0169e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    25,3.8548e-02,2.0567e-01,7.4879e+00,3.8548e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    26,3.6951e-02,2.5178e-01,7.4879e+00,3.6951e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    27,3.6239e-02,3.0758e-01,7.4879e+00,3.6239e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    28,3.6288e-02,3.5707e-01,7.4879e+00,3.6288e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    29,3.5929e-02,3.7990e-01,7.4879e+00,3.5929e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    30,3.4492e-02,3.6693e-01,7.4879e+00,3.4492e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    31,3.2752e-02,3.2720e-01,7.4879e+00,3.2752e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    32,3.1739e-02,2.7851e-01,7.4879e+00,3.1739e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    33,3.1427e-02,2.3615e-01,7.4879e+00,3.1427e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    34,3.1017e-02,2.0914e-01,7.4879e+00,3.1017e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    35,3.0046e-02,2.0203e-01,7.4879e+00,3.0046e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    36,2.8725e-02,2.1838e-01,7.4879e+00,2.8725e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    37,2.7409e-02,2.6135e-01,7.4879e+00,2.7409e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    38,2.6439e-02,3.2639e-01,7.4879e+00,2.6439e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    39,2.6006e-02,3.8653e-01,7.4879e+00,2.6006e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    40,2.5249e-02,3.9793e-01,7.4879e+00,2.5249e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    41,2.3872e-02,3.5507e-01,7.4879e+00,2.3872e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    42,2.2937e-02,2.9875e-01,7.4879e+00,2.2937e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    43,2.2306e-02,2.6678e-01,7.4879e+00,2.2306e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    44,2.1712e-02,2.6729e-01,7.4879e+00,2.1712e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    45,2.0583e-02,2.9249e-01,7.4879e+00,2.0583e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    46,1.9506e-02,3.3750e-01,7.4879e+00,1.9506e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    47,1.8806e-02,3.9614e-01,7.4879e+00,1.8806e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    48,1.8041e-02,4.2388e-01,7.4879e+00,1.8041e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    49,1.6669e-02,3.8654e-01,7.4879e+00,1.6669e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    50,1.5899e-02,3.4250e-01,7.4879e+00,1.5899e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    51,1.5111e-02,3.4499e-01,7.4879e+00,1.5111e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    52,1.3544e-02,4.0659e-01,7.4879e+00,1.3544e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    53,1.2564e-02,5.0102e-01,7.4879e+00,1.2564e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    54,1.1419e-02,5.3077e-01,7.4879e+00,1.1419e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    55,1.0267e-02,4.9541e-01,7.4879e+00,1.0267e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    56,9.9100e-03,5.0299e-01,7.4879e+00,9.9100e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    57,1.0285e-02,6.5512e-01,7.4879e+00,1.0285e-02, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    58,9.8723e-03,7.0300e-01,7.4879e+00,9.8723e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    59,6.8791e-03,7.0942e-01,7.4879e+00,6.8791e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    60,6.3082e-03,7.4075e-01,7.4879e+00,6.3082e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    61,7.4507e-03,8.3221e-01,7.4879e+00,7.4507e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    62,6.0213e-03,9.3376e-01,7.4879e+00,6.0213e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    63,5.5128e-03,8.4365e-01,7.4879e+00,5.5128e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    64,5.9255e-03,9.1523e-01,7.4879e+00,5.9255e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    65,5.9873e-03,1.0753e+00,7.4879e+00,5.9873e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    66,4.9956e-03,9.0994e-01,7.4879e+00,4.9956e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    67,5.7353e-03,8.6169e-01,7.4879e+00,5.7353e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    68,5.2300e-03,1.0276e+00,7.4879e+00,5.2300e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    69,4.8668e-03,9.7272e-01,7.4879e+00,4.8668e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    70,5.2522e-03,8.1144e-01,7.4879e+00,5.2522e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    71,4.4110e-03,8.4040e-01,7.4879e+00,4.4110e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    72,4.8345e-03,9.1814e-01,7.4879e+00,4.8345e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    73,4.1963e-03,8.3971e-01,7.4879e+00,4.1963e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    74,4.3585e-03,7.5916e-01,7.4879e+00,4.3585e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    75,3.9919e-03,7.9535e-01,7.4879e+00,3.9919e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    76,4.0108e-03,8.3443e-01,7.4879e+00,4.0108e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    77,3.7278e-03,7.8220e-01,7.4879e+00,3.7278e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    78,3.8306e-03,7.5350e-01,7.4879e+00,3.8306e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    79,3.4672e-03,8.0176e-01,7.4879e+00,3.4672e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    80,3.6708e-03,8.2949e-01,7.4879e+00,3.6708e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    81,3.3279e-03,7.8691e-01,7.4879e+00,3.3279e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    82,3.4098e-03,7.8270e-01,7.4879e+00,3.4098e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    83,3.2677e-03,8.4325e-01,7.4879e+00,3.2677e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    84,3.1563e-03,8.6158e-01,7.4879e+00,3.1563e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    85,3.1142e-03,8.2008e-01,7.4879e+00,3.1142e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    86,3.0181e-03,8.3019e-01,7.4879e+00,3.0181e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    87,2.9248e-03,8.8736e-01,7.4879e+00,2.9248e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    88,2.8747e-03,8.8716e-01,7.4879e+00,2.8747e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    89,2.8281e-03,8.5832e-01,7.4879e+00,2.8281e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    90,2.7076e-03,8.7959e-01,7.4879e+00,2.7076e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    91,2.7509e-03,9.1062e-01,7.4879e+00,2.7509e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    92,2.6059e-03,8.9732e-01,7.4879e+00,2.6059e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    93,2.6230e-03,8.8855e-01,7.4879e+00,2.6230e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    94,2.5505e-03,9.1224e-01,7.4879e+00,2.5505e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    95,2.4918e-03,9.1646e-01,7.4879e+00,2.4918e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    96,2.4674e-03,8.9538e-01,7.4879e+00,2.4674e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    97,2.3943e-03,9.0643e-01,7.4879e+00,2.3943e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    98,2.3699e-03,9.2850e-01,7.4879e+00,2.3699e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
    99,2.3006e-03,9.0539e-01,7.4879e+00,2.3006e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   100,2.2864e-03,8.9289e-01,7.4879e+00,2.2864e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   101,2.2301e-03,9.2238e-01,7.4879e+00,2.2301e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   102,2.1852e-03,9.1662e-01,7.4879e+00,2.1852e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   103,2.1818e-03,8.9030e-01,7.4879e+00,2.1818e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   104,2.1215e-03,9.0761e-01,7.4879e+00,2.1215e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   105,2.0927e-03,9.1243e-01,7.4879e+00,2.0927e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   106,2.0769e-03,8.9318e-01,7.4879e+00,2.0769e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   107,2.0326e-03,9.0230e-01,7.4879e+00,2.0326e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   108,2.0104e-03,9.0350e-01,7.4879e+00,2.0104e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   109,1.9752e-03,8.9291e-01,7.4879e+00,1.9752e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   110,1.9428e-03,9.0272e-01,7.4879e+00,1.9428e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   111,1.9282e-03,9.0474e-01,7.4879e+00,1.9282e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   112,1.8939e-03,8.9669e-01,7.4879e+00,1.8939e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   113,1.8564e-03,9.0435e-01,7.4879e+00,1.8564e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   114,1.8414e-03,9.1485e-01,7.4879e+00,1.8414e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   115,1.8182e-03,9.0770e-01,7.4879e+00,1.8182e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   116,1.7888e-03,9.1226e-01,7.4879e+00,1.7888e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   117,1.7690e-03,9.2597e-01,7.4879e+00,1.7690e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   118,1.7495e-03,9.1883e-01,7.4879e+00,1.7495e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   119,1.7233e-03,9.2779e-01,7.4879e+00,1.7233e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   120,1.7031e-03,9.3081e-01,7.4879e+00,1.7031e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   121,1.6897e-03,9.2701e-01,7.4879e+00,1.6897e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   122,1.6715e-03,9.4012e-01,7.4879e+00,1.6715e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   123,1.6475e-03,9.2828e-01,7.4879e+00,1.6475e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   124,1.6251e-03,9.3455e-01,7.4879e+00,1.6251e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   125,1.6074e-03,9.3618e-01,7.4879e+00,1.6074e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   126,1.5888e-03,9.2949e-01,7.4879e+00,1.5888e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   127,1.5682e-03,9.3268e-01,7.4879e+00,1.5682e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   128,1.5476e-03,9.2940e-01,7.4879e+00,1.5476e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   129,1.5302e-03,9.2995e-01,7.4879e+00,1.5302e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   130,1.5154e-03,9.2845e-01,7.4879e+00,1.5154e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   131,1.5011e-03,9.2643e-01,7.4879e+00,1.5011e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   132,1.4867e-03,9.2920e-01,7.4879e+00,1.4867e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   133,1.4730e-03,9.2896e-01,7.4879e+00,1.4730e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   134,1.4642e-03,9.2447e-01,7.4879e+00,1.4642e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   135,1.4678e-03,9.3656e-01,7.4879e+00,1.4678e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   136,1.5035e-03,9.1929e-01,7.4879e+00,1.5035e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   137,1.6232e-03,9.4983e-01,7.4879e+00,1.6232e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   138,1.9493e-03,9.0172e-01,7.4879e+00,1.9493e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   139,2.6985e-03,9.7988e-01,7.4879e+00,2.6985e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   140,3.7531e-03,8.6916e-01,7.4879e+00,3.7531e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   141,3.8517e-03,9.7252e-01,7.4879e+00,3.8517e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   142,2.1605e-03,8.8183e-01,7.4879e+00,2.1605e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   143,1.6678e-03,8.6082e-01,7.4879e+00,1.6678e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   144,2.6568e-03,9.3995e-01,7.4879e+00,2.6568e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
   145,1.9820e-03,8.5634e-01,7.4879e+00,1.9820e-03, -5.6304e-01,-2.8970e+00,1.4370e-01,-6.2471e-01,-1.4866e+00,1.3500e+00,4.2288e-01
